word_id,word,normalized,is_proper_noun,part_of_speech,familiarity_score,playable_category_count,theme_count,categories,recommended_action
345,sand,sand,0,noun,0.634,12,8,building_actions:BUILDING ACTIONS | sculpture_materials:SCULPTURE MATERIALS | soil_words:SOIL WORDS | words_before_box:___ BOX | words_before_bag:___ BAG | words_before_paper:___ PAPER | words_before_stone:___ STONE | powders:POWDERS | desert_things:DESERT THINGS | sea_shore_things:BEACH THINGS | ocean_products:SEA HARVEST | soft_things:SOFT THINGS,Candidate for sense decomposition; review category uses and add sense-specific display/casing.
529,seed,seed,0,noun,0.624,12,7,garden_actions:GARDEN ACTIONS | birdwatching:BIRDWATCHING THINGS | tree_parts:TREE PARTS | flower_parts:FLOWER PARTS | underground_things:UNDERGROUND THINGS | animal_tracks_and_signs:DIRT THINGS | pine_and_cones:CONIFER WORDS | seeds_and_bulbs:SEEDS AND BULBS | plant_parts:PLANT PARTS | gardening_words:GARDENING WORDS | light_things:LIGHT THINGS | landscaping_words:LANDSCAPING WORDS,Candidate for sense decomposition; review category uses and add sense-specific display/casing.
3642,cherry,cherry,0,noun,0.597,12,6,fruits:FRUITS | berries:BERRIES | pie_ingredients:PIE INGREDIENTS | ice_cream_flavors:ICE CREAM | pie_types:PIE TYPES | toppings_and_garnish:GARNISHES | dessert_toppings:DESSERT TOPPINGS | trees:TREES | things_with_seeds:THINGS WITH SEEDS | fruit_trees:FRUIT TREES | red_things:RED THINGS | tomato_varieties:TOMATO VARIETIES,Candidate for sense decomposition; review category uses and add sense-specific display/casing.
3492,corn,corn,0,noun,0.599,12,6,farm_products:FARM PRODUCTS | vegetables:VEGETABLES | grains_and_beans:GRAINS AND BEANS | salad_ingredients:SALAD INGREDIENTS | soup_ingredients:SOUP INGREDIENTS | bbq_foods:BARBECUE FOODS | thanksgiving_foods:THANKSGIVING FOODS | words_before_cake:___ CAKE | things_with_seeds:THINGS WITH SEEDS | crops:FARM CROPS | grasses:GRASSES | yellow_things:YELLOW THINGS,Candidate for sense decomposition; review category uses and add sense-specific display/casing.
2246,gloves,gloves,0,noun,0.577,11,10,accessories:ACCESSORIES | beekeeping:BEEKEEPING THINGS | fashion_accessories:FASHION ACCESSORIES | gardening_hobby:GARDEN HOBBY | cleaning_supplies:CLEANING SUPPLIES | first_aid:FIRST AID | things_that_come_in_pairs:PAIRED THINGS | diving_gear:DIVING GEAR | garden_tools:GARDEN TOOLS | safety_gear:SAFETY GEAR | cleaning_trade:JANITORIAL WORDS,Candidate for sense decomposition; review category uses and add sense-specific display/casing.
2841,compass,compass,0,noun,0.534,11,9,school_supplies:SCHOOL SUPPLIES | map_words:MAP WORDS | pirate_words:PIRATE WORDS | exploration_words:AGE OF EXPLORATION | camping_gear:CAMPING GEAR | military_things:MILITARY EQUIPMENT | diving_gear:DIVING GEAR | navigation_tools:NAVIGATION TOOLS | inventions:INVENTIONS | measurement_devices:MEASURING DEVICES | measuring_tools:MEASURING TOOLS,Candidate for sense decomposition; review category uses and add sense-specific display/casing.
1758,coin,coin,0,noun,0.599,11,8,money_words:MONEY WORDS | coins_and_bills:US MONEY | magic_words:MAGIC SHOW | collecting_hobbies:COLLECTIBLES | magic_tricks:MAGIC PROPS | things_in_a_junk_drawer:JUNK DRAWER | things_made_of_metal:METAL THINGS | things_that_have_a_face:FACED THINGS | round_things:ROUND THINGS | shiny_things:SHINY THINGS | things_that_spin:SPINNING THINGS,Candidate for sense decomposition; review category uses and add sense-specific display/casing.
1883,bag,bag,0,noun,0.684,11,7,shopping_words:SHOPPING WORDS | photography_hobby:PHOTOGRAPHY GEAR | trash_and_recycling:TRASH THINGS | storage_containers:CONTAINERS | words_after_book:WORDS AFTER BOOK | words_after_hand:HAND ___ | words_after_air:AIR ___ | things_made_of_paper:PAPER THINGS | things_made_of_plastic:PLASTIC THINGS | things_you_recycle:TRASH ITEMS | boxes_and_cases:TOOL STORAGE,Candidate for sense decomposition; review category uses and add sense-specific display/casing.
3032,net,net,0,noun,0.68,11,7,gym_class_things:GYM CLASS | circus_words:CIRCUS WORDS | fishing_hobby:FISHING TRIP | words_before_work:___ WORK | harbor_things:HARBOR THINGS | whaling_and_fishing:FISHING FLEET | things_with_holes:THINGS WITH HOLES | soccer_words:SOCCER WORDS | hockey_words:HOCKEY WORDS | tennis_words:TENNIS WORDS | fishing_things:FISHING THINGS,Candidate for sense decomposition; review category uses and add sense-specific display/casing.
3751,salt,salt,0,noun,0.657,11,7,pie_ingredients:PIE INGREDIENTS | baking_ingredients:BAKING INGREDIENTS | soup_ingredients:SOUP INGREDIENTS | pantry_staples:PANTRY STAPLES | powders:POWDERS | superstitions:SUPERSTITION THINGS | rocks_and_minerals:ROCKS AND MINERALS | ocean_products:SEA HARVEST | white_things:WHITE THINGS | chemistry_words:CHEMISTRY WORDS | experiments:DISSOLVING THINGS,Candidate for sense decomposition; review category uses and add sense-specific display/casing.
1160,balloon,balloon,0,noun,0.557,11,6,decorative_things:DECORATIONS | party_things:PARTY THINGS | instruments_you_strum:THINGS WITH STRINGS | cloud_and_sky:SKY WORDS | round_things:ROUND THINGS | light_things:LIGHT THINGS | things_that_float:FLOATING THINGS | things_that_stretch:STRETCHY THINGS | things_that_shrink:SHRINKING THINGS | birthday_things:BIRTHDAY THINGS | aircraft:AIRCRAFT,Candidate for sense decomposition; review category uses and add sense-specific display/casing.
3406,bucket,bucket,0,noun,0.581,11,6,barn_things:BARN THINGS | fishing_hobby:FISHING TRIP | cleaning_supplies:CLEANING SUPPLIES | things_that_hold_water:WATER HOLDERS | storage_containers:CONTAINERS | things_made_of_plastic:PLASTIC THINGS | workshop_things:WORKSHOP THINGS | cleaning_tools:CLEANING TOOLS | things_with_handles:THINGS WITH HANDLES | boxes_and_cases:TOOL STORAGE | cleaning_trade:JANITORIAL WORDS,Candidate for sense decomposition; review category uses and add sense-specific display/casing.
2174,glove,glove,0,noun,0.533,11,6,clothing_items:CLOTHING ITEMS | winter_clothing:WINTER CLOTHING | things_you_button:BUTTONED THINGS | things_worn_on_hands:HAND WEAR | words_before_box:___ BOX | things_made_of_leather:LEATHER THINGS | things_made_of_rubber:RUBBER THINGS | astronaut_gear:ASTRONAUT GEAR | baseball_equipment:BASEBALL EQUIPMENT | sports_gear_worn:PROTECTIVE GEAR | boxing_words:BOXING WORDS,Candidate for sense decomposition; review category uses and add sense-specific display/casing.
2838,scissors,scissors,0,noun,0.511,11,6,school_supplies:SCHOOL SUPPLIES | art_class_things:ART CLASS | things_in_a_junk_drawer:JUNK DRAWER | first_aid:FIRST AID | things_that_come_in_pairs:PAIRED THINGS | office_supplies:OFFICE SUPPLIES | sewing_supplies:SEWING SUPPLIES | cutting_tools:CUTTING TOOLS | art_supplies:ART SUPPLIES | things_that_cut:SHARP THINGS | barbershop_words:BARBERSHOP WORDS,Candidate for sense decomposition; review category uses and add sense-specific display/casing.
1110,fire,fire,0,noun,0.757,11,5,pottery_words:POTTERY WORDS | kitchen_brigade:KITCHEN SLANG | words_before_ball:___ BALL | words_before_light:___ LIGHT | words_before_man:___ MAN | words_before_work:___ WORK | words_before_side:___ SIDE | words_after_back:BACK ___ | words_before_proof:___ PROOF | light_sources:LIGHT SOURCES | hot_things:HOT THINGS,Candidate for sense decomposition; review category uses and add sense-specific display/casing.
1153,candle,candle,0,noun,0.554,10,9,decorative_things:DECORATIONS | party_things:PARTY THINGS | things_that_melt:MELTING THINGS | lighting:LIGHTING | words_before_light:___ LIGHT | light_sources:LIGHT SOURCES | hot_things:HOT THINGS | things_that_shrink:SHRINKING THINGS | church_things:CHURCH THINGS | birthday_things:BIRTHDAY THINGS,Candidate for sense decomposition; review category uses and add sense-specific display/casing.
1095,rope,rope,0,noun,0.58,10,9,museum_words:MUSEUM WORDS | things_you_tie:TIED THINGS | magic_words:MAGIC SHOW | barn_things:BARN THINGS | camping_gear:CAMPING GEAR | magic_tricks:MAGIC PROPS | harbor_things:HARBOR THINGS | long_thin_things:THIN THINGS | gym_equipment:GYM EQUIPMENT | sailing_words:SAILING WORDS,Candidate for sense decomposition; review category uses and add sense-specific display/casing.
1376,thermometer,thermometer,0,noun,0.46,10,8,medicine_cabinet:MEDICINE CABINET | kitchen_tools:KITCHEN TOOLS | weather_instruments:WEATHER INSTRUMENTS | things_made_of_glass:GLASS THINGS | medical_tools:MEDICAL TOOLS | first_aid:FIRST AID | lab_equipment:LAB EQUIPMENT | measurement_devices:MEASURING DEVICES | measuring_tools:MEASURING TOOLS | kitchen_gadgets:KITCHEN GADGETS,Candidate for sense decomposition; review category uses and add sense-specific display/casing.
5036,tire,tire,0,noun,0.574,10,8,things_in_a_garage:GARAGE THINGS | words_after_snow:SNOW ___ | things_made_of_rubber:RUBBER THINGS | round_things:ROUND THINGS | black_things:BLACK THINGS | cycling_words:CYCLING WORDS | racing_words:MOTOR RACING | things_that_spin:SPINNING THINGS | car_parts:CAR PARTS | parts_of_a_bike:BICYCLE PARTS,Candidate for sense decomposition; review category uses and add sense-specific display/casing.
1188,olive,olive,0,noun,0.584,10,7,color_words_advanced:SHADES OF COLOR | pizza_toppings:PIZZA TOPPINGS | salad_ingredients:SALAD INGREDIENTS | toppings_and_garnish:GARNISHES | trees_more:MORE TREES | fruit_trees:FRUIT TREES | black_things:BLACK THINGS | colors:COLORS | greek_dishes:GREEK DISHES | fermented_foods:PICKLED FOODS,Candidate for sense decomposition; review category uses and add sense-specific display/casing.
2472,rose,rose,1,noun,0.689,10,7,flags_and_symbols:NATIONAL SYMBOLS | perfume_words:FRAGRANCE WORDS | nature_names:NATURE NAMES | short_names:SHORT NAMES | flowers:FLOWERS | garden_plants:GARDEN PLANTS | garden_flowers_summer:SUMMER FLOWERS | shrubs:SHRUBS AND BUSHES | red_things:RED THINGS | wines_and_drinks:WINE & BEER,Candidate for sense decomposition; review category uses and add sense-specific display/casing.
2173,scarf,scarf,0,noun,0.526,10,7,clothing_items:CLOTHING ITEMS | winter_clothing:WINTER CLOTHING | accessories:ACCESSORIES | things_you_tie:TIED THINGS | magic_words:MAGIC SHOW | fashion_accessories:FASHION ACCESSORIES | magic_tricks:MAGIC PROPS | seasons_winter:WINTER THINGS | juggling_words:JUGGLING WORDS | fan_things:FAN THINGS,Candidate for sense decomposition; review category uses and add sense-specific display/casing.
4117,glacier,glacier,1,noun,0.511,10,6,things_that_melt:MELTING THINGS | landforms:LANDFORMS | cold_places:COLD PLACES | water_states:FORMS OF WATER | mountain_things:MOUNTAIN THINGS | national_parks_us:NATIONAL PARKS | cold_things:COLD THINGS | slow_things:SLOW THINGS | things_that_shrink:SHRINKING THINGS | rock_cycle_words:GEOLOGY WORDS,Candidate for sense decomposition; review category uses and add sense-specific display/casing.
1774,receipt,receipt,0,noun,0.56,10,6,money_words:MONEY WORDS | shopping_words:SHOPPING WORDS | restaurant_words:RESTAURANT WORDS | things_in_a_junk_drawer:JUNK DRAWER | accounting_words:ACCOUNTING WORDS | things_made_of_paper:PAPER THINGS | things_in_a_wallet:WALLET THINGS | things_in_a_purse:PURSE THINGS | things_you_recycle:TRASH ITEMS | gas_station_things:GAS STATION,Candidate for sense decomposition; review category uses and add sense-specific display/casing.
4550,sun,sun,0,noun,0.71,10,6,hot_places:HOT PLACES | words_before_light:___ LIGHT | words_before_fish:___ FISH | words_before_room:___ ROOM | cloud_and_sky:SKY WORDS | light_sources:LIGHT SOURCES | yellow_things:YELLOW THINGS | hot_things:HOT THINGS | space_objects:SPACE OBJECTS | solar_system_words:SOLAR SYSTEM,Candidate for sense decomposition; review category uses and add sense-specific display/casing.
1390,bed,bed,0,noun,0.724,10,5,hospital_things:HOSPITAL THINGS | furniture:FURNITURE | bedroom_things:BEDROOM THINGS | pet_supplies:PET SUPPLIES | words_after_water:WATER ___ | words_before_side:___ SIDE | words_before_room:___ ROOM | words_before_time:___ TIME | river_features:RIVER FEATURES | gardening_words:GARDENING WORDS,Candidate for sense decomposition; review category uses and add sense-specific display/casing.
3473,honey,honey,0,noun,0.624,10,5,beekeeping:BEEKEEPING THINGS | farm_products:FARM PRODUCTS | baking_ingredients:BAKING INGREDIENTS | condiments:CONDIMENTS | things_you_spread:SPREADS | pantry_staples:PANTRY STAPLES | yellow_things:YELLOW THINGS | sticky_things:STICKY THINGS | experiments:DISSOLVING THINGS | honey_and_syrups:SYRUPS AND SWEETENERS,Candidate for sense decomposition; review category uses and add sense-specific display/casing.
3664,tomato,tomato,0,noun,0.55,10,5,vegetables:VEGETABLES | pizza_toppings:PIZZA TOPPINGS | sandwich_fillings:SANDWICH FILLINGS | salad_ingredients:SALAD INGREDIENTS | soup_ingredients:SOUP INGREDIENTS | words_before_sauce:___ SAUCE | things_with_seeds:THINGS WITH SEEDS | garden_plants:GARDEN PLANTS | red_things:RED THINGS | soups:SOUPS AND STEWS,Candidate for sense decomposition; review category uses and add sense-specific display/casing.
811,saddle,saddle,0,noun,0.533,9,8,horse_words:HORSE WORDS | barn_things:BARN THINGS | ranch_words:RANCH WORDS | knights_and_armor:KNIGHT THINGS | words_before_bag:___ BAG | things_made_of_leather:LEATHER THINGS | cycling_words:CYCLING WORDS | equestrian_words:HORSE RIDING | parts_of_a_bike:BICYCLE PARTS,Candidate for sense decomposition; review category uses and add sense-specific display/casing.
5678,alarm,alarm,0,noun,0.611,9,7,words_after_fire:FIRE ___ | sleep_and_rest:SLEEP WORDS | things_that_ring:RINGING THINGS | loud_things:LOUD THINGS | city_sounds:CITY SOUNDS | phone_words:PHONE WORDS | home_electronics:HOME ELECTRONICS | security_tech:SECURITY DEVICES | clock_words:CLOCK WORDS,Candidate for sense decomposition; review category uses and add sense-specific display/casing.
2248,backpack,backpack,0,noun,0.54,9,7,accessories:ACCESSORIES | things_with_pockets:THINGS WITH POCKETS | school_supplies:SCHOOL SUPPLIES | bags:BAGS AND CASES | camping_gear:CAMPING GEAR | hiking_words:HIKING WORDS | military_things:MILITARY EQUIPMENT | astronaut_gear:ASTRONAUT GEAR | travel_documents:TRAVEL THINGS,Candidate for sense decomposition; review category uses and add sense-specific display/casing.
3942,coffee,coffee,0,noun,0.694,9,7,hot_drinks:HOT DRINKS | ice_cream_flavors:ICE CREAM | pantry_staples:PANTRY STAPLES | words_before_cake:___ CAKE | liquids:LIQUIDS | vending_machine_items:VENDING MACHINE | tropical_plants:TROPICAL PLANTS | experiments:DISSOLVING THINGS | gas_station_things:GAS STATION,Candidate for sense decomposition; review category uses and add sense-specific display/casing.
3453,ladder,ladder,0,noun,0.576,9,7,orchard_words:ORCHARD WORDS | things_in_a_garage:GARAGE THINGS | things_made_of_wood:WOODEN THINGS | things_made_of_metal:METAL THINGS | superstitions:SUPERSTITION THINGS | high_places:HIGH PLACES | painting_supplies:PAINTING SUPPLIES | painting_trade:HOUSE PAINTING | roofing_words:ROOFING WORDS,Candidate for sense decomposition; review category uses and add sense-specific display/casing.
346,paint,paint,0,noun,0.646,9,7,building_actions:BUILDING ACTIONS | art_class_things:ART CLASS | model_building:MODEL KITS | crafting_materials:CRAFT MATERIALS | things_in_a_garage:GARAGE THINGS | liquids:LIQUIDS | horse_breeds:HORSE BREEDS | painting_supplies:PAINTING SUPPLIES | art_supplies:ART SUPPLIES,Candidate for sense decomposition; review category uses and add sense-specific display/casing.
2847,paper,paper,0,noun,0.724,9,7,school_supplies:SCHOOL SUPPLIES | crafting_materials:CRAFT MATERIALS | words_before_work:___ WORK | recycled_materials:RECYCLABLE MATERIALS | things_that_burn:FUELS | white_things:WHITE THINGS | light_things:LIGHT THINGS | art_supplies:ART SUPPLIES | printing_words:PRINTING WORDS,Candidate for sense decomposition; review category uses and add sense-specific display/casing.
838,shell,shell,0,noun,0.627,9,7,animal_homes:ANIMAL HOMES | animal_coverings:ANIMAL COVERINGS | collecting_hobbies:COLLECTIBLES | things_that_open:OPENING THINGS | words_before_fish:___ FISH | sea_shore_things:BEACH THINGS | ocean_products:SEA HARVEST | hard_things:HARD THINGS | things_that_break:FRAGILE THINGS,Candidate for sense decomposition; review category uses and add sense-specific display/casing.
4419,tower,tower,0,noun,0.643,9,7,city_words:CITY WORDS | castle_things:CASTLE THINGS | aviation_words:AVIATION WORDS | words_after_water:WATER ___ | wizards_and_spells:WIZARD WORDS | fairy_tale_things:TALE OBJECTS | kinds_of_buildings:KINDS OF BUILDINGS | high_places:HIGH PLACES | computer_parts:COMPUTER PARTS,Candidate for sense decomposition; review category uses and add sense-specific display/casing.
4867,cup,cup,0,noun,0.73,9,6,board_game_pieces:GAME PIECES | magic_tricks:MAGIC PROPS | dishes_and_glassware:DISHES | things_that_hold_water:WATER HOLDERS | words_before_cake:___ CAKE | words_before_board:___ BOARD | things_made_of_plastic:PLASTIC THINGS | sports_gear_worn:PROTECTIVE GEAR | things_measured_in_inches:MEASURING UNITS,Candidate for sense decomposition; review category uses and add sense-specific display/casing.
4792,flashlight,flashlight,0,noun,0.494,9,6,camping_gear:CAMPING GEAR | lighting:LIGHTING | things_in_a_junk_drawer:JUNK DRAWER | police_things:POLICE THINGS | things_on_a_keychain:KEYCHAIN THINGS | things_in_a_toolbox:TOOLBOX THINGS | things_in_a_glove_box:GLOVE BOX | light_sources:LIGHT SOURCES | diving_gear:DIVING GEAR,Candidate for sense decomposition; review category uses and add sense-specific display/casing.
3410,milk,milk,0,noun,0.666,9,6,dairy_words:DAIRY FARM | farm_products:FARM PRODUCTS | baking_ingredients:BAKING INGREDIENTS | dairy_products:DAIRY PRODUCTS | cold_drinks:COLD DRINKS | words_before_man:___ MAN | liquids:LIQUIDS | body_fluids:BODY FLUIDS | white_things:WHITE THINGS,Candidate for sense decomposition; review category uses and add sense-specific display/casing.
3745,sugar,sugar,0,noun,0.669,9,6,pie_ingredients:PIE INGREDIENTS | baking_ingredients:BAKING INGREDIENTS | things_that_melt:MELTING THINGS | pantry_staples:PANTRY STAPLES | cookie_types:COOKIE TYPES | powders:POWDERS | nutrition_words:NUTRITION WORDS | white_things:WHITE THINGS | experiments:DISSOLVING THINGS,Candidate for sense decomposition; review category uses and add sense-specific display/casing.
5799,cloud,cloud,0,noun,0.637,9,5,words_after_rain:RAIN ___ | weather_words:WEATHER WORDS | cloud_and_sky:SKY WORDS | water_states:FORMS OF WATER | night_sky_things:NIGHT SKY | white_things:WHITE THINGS | soft_things:SOFT THINGS | quiet_things:QUIET THINGS | internet_words:INTERNET WORDS,Candidate for sense decomposition; review category uses and add sense-specific display/casing.
7229,moss,moss,0,noun,0.556,9,5,wild_plants:WILD PLANTS | things_in_the_forest:FOREST THINGS | things_that_grow:GROWING THINGS | cave_things:CAVE THINGS | mosses_and_lichens:MOSS & LICHEN | weeds:WEEDS | water_plants:WATER PLANTS | green_things:GREEN THINGS | soft_things:SOFT THINGS,Candidate for sense decomposition; review category uses and add sense-specific display/casing.
1053,pencil,pencil,0,noun,0.564,9,5,art_tools:ART TOOLS | school_supplies:SCHOOL SUPPLIES | writing_tools:WRITING TOOLS | things_made_of_wood:WOODEN THINGS | things_that_are_sharp:POINTED THINGS | long_thin_things:THIN THINGS | things_that_shrink:SHRINKING THINGS | office_supplies:OFFICE SUPPLIES | art_supplies:ART SUPPLIES,Candidate for sense decomposition; review category uses and add sense-specific display/casing.
5694,black,black,0,noun,0.78,9,4,words_before_box:___ BOX | words_before_board:___ BOARD | words_before_berry:___ BERRY | words_before_bird:___ BIRD | colors:COLORS | rice_types:RICE TYPES | bean_types:BEAN TYPES | olive_types:OLIVE TYPES | teas:TEAS,Candidate for sense decomposition; review category uses and add sense-specific display/casing.
1209,glass,glass,0,noun,0.693,9,4,sculpture_materials:SCULPTURE MATERIALS | dishes_and_glassware:DISHES | things_that_hold_water:WATER HOLDERS | building_materials:BUILDING MATERIALS | recycled_materials:RECYCLABLE MATERIALS | hard_things:HARD THINGS | shiny_things:SHINY THINGS | transparent_things:CLEAR THINGS | things_that_break:FRAGILE THINGS,Candidate for sense decomposition; review category uses and add sense-specific display/casing.
7121,leaf,leaf,0,noun,0.603,9,4,tree_parts:TREE PARTS | flower_parts:FLOWER PARTS | things_in_the_forest:FOREST THINGS | things_that_grow:GROWING THINGS | seasons_fall:FALL THINGS | plant_parts:PLANT PARTS | green_things:GREEN THINGS | light_things:LIGHT THINGS | things_that_float:FLOATING THINGS,Candidate for sense decomposition; review category uses and add sense-specific display/casing.
